index,name,prey name,availability
26,pPREY2VSN1,jellyfish,2.01599992578849e-4
29,pPREY1LUT1,jellyfish,4.14300011470914e-5
30,pPREY2LUT1,jellyfish,4.14300011470914e-5
33,pPREY1BIO1,jellyfish,0
34,pPREY2BIO1,jellyfish,0
37,pPREY1LRF1,jellyfish,0.00863999966531992
38,pPREY2LRF1,jellyfish,0.00863999966531992
41,pPREY1SRF1,jellyfish,0.00600000005215406
42,pPREY2SRF1,jellyfish,0.00600000005215406
45,pPREY1BDR1,jellyfish,0
46,pPREY2BDR1,jellyfish,0
49,pPREY1RDR1,jellyfish,0
50,pPREY2RDR1,jellyfish,0
53,pPREY1SEA1,jellyfish,0
54,pPREY2SEA1,jellyfish,0
57,pPREY1SCI1,jellyfish,0
58,pPREY2SCI1,jellyfish,0
61,pPREY1LDY1,jellyfish,0
62,pPREY2LDY1,jellyfish,0
65,pPREY1MUL1,jellyfish,0
66,pPREY2MUL1,jellyfish,0
69,pPREY1POM1,jellyfish,0
70,pPREY2POM1,jellyfish,0
73,pPREY1SHP1,jellyfish,0
74,pPREY2SHP1,jellyfish,0
77,pPREY1SNK1,jellyfish,0
78,pPREY2SNK1,jellyfish,0
81,pPREY1FLT1,jellyfish,0
82,pPREY2FLT1,jellyfish,0
85,pPREY1ODF1,jellyfish,0.0108000002801418
86,pPREY2ODF1,jellyfish,0.0108000002801418
89,pPREY1SDF1,jellyfish,3.00000010611257e-6
90,pPREY2SDF1,jellyfish,3.00000010611257e-6
93,pPREY1YTN1,jellyfish,9.99999931082129e-4
94,pPREY2YTN1,jellyfish,9.99999931082129e-4
97,pPREY1BTN1,jellyfish,0.00174999993760139
98,pPREY2BTN1,jellyfish,0.00174999993760139
101,pPREY1LTN1,jellyfish,0.00139999995008111
102,pPREY2LTN1,jellyfish,0.00139999995008111
105,pPREY1OTN1,jellyfish,0.00249999994412065
106,pPREY2OTN1,jellyfish,0.00249999994412065
109,pPREY1SWD1,jellyfish,0
110,pPREY2SWD1,jellyfish,0
113,pPREY1WMR1,jellyfish,0
114,pPREY2WMR1,jellyfish,0
117,pPREY1BMR1,jellyfish,0
118,pPREY2BMR1,jellyfish,0
121,pPREY1BIL1,jellyfish,0
122,pPREY2BIL1,jellyfish,0
125,pPREY1AMB1,jellyfish,0
126,pPREY2AMB1,jellyfish,0
129,pPREY1JCK1,jellyfish,2.25000003410969e-5
130,pPREY2JCK1,jellyfish,2.25000003410969e-5
133,pPREY1KMK1,jellyfish,9.99999974737875e-5
134,pPREY2KMK1,jellyfish,9.99999974737875e-5
137,pPREY1SMK1,jellyfish,9.99999974737875e-5
138,pPREY2SMK1,jellyfish,9.99999974737875e-5
141,pPREY1SAR1,jellyfish,0
142,pPREY2SAR1,jellyfish,0
145,pPREY1LPL1,jellyfish,0
146,pPREY2LPL1,jellyfish,0
149,pPREY1DWF1,jellyfish,0.0989999994635582
150,pPREY2DWF1,jellyfish,0.0989999994635582
153,pPREY1MEN1,jellyfish,0
154,pPREY2MEN1,jellyfish,0
157,pPREY1PIN1,jellyfish,0
158,pPREY2PIN1,jellyfish,0
161,pPREY1MPL1,jellyfish,0
162,pPREY2MPL1,jellyfish,0
165,pPREY1SPL1,jellyfish,4.41000011051074e-4
166,pPREY2SPL1,jellyfish,4.41000011051074e-4
169,pPREY1TIP1,jellyfish,0
170,pPREY2TIP1,jellyfish,0
173,pPREY1BEN1,jellyfish,0
174,pPREY2BEN1,jellyfish,0
177,pPREY1LGS1,jellyfish,0
178,pPREY2LGS1,jellyfish,0
181,pPREY1FIL1,jellyfish,0
182,pPREY2FIL1,jellyfish,0
185,pPREY1SMS1,jellyfish,0
186,pPREY2SMS1,jellyfish,0
189,pPREY1RAY1,jellyfish,0
190,pPREY2RAY1,jellyfish,0
193,pPREY1BSH1,jellyfish,2.02500154955487e-6
194,pPREY2BSH1,jellyfish,2.02500154955487e-6
197,pPREY1WSH1,jellyfish,7.5000059496233e-8
198,pPREY2WSH1,jellyfish,7.5000059496233e-8
201,pPREY1PSH1,jellyfish,3.26399785990361e-5
202,pPREY2PSH1,jellyfish,3.26399785990361e-5
205,pPREY1OSH1,jellyfish,0.00320000038482249
206,pPREY2OSH1,jellyfish,0.00320000038482249
209,pPREY1DBR1,jellyfish,5.30549987161066e-5
210,pPREY2DBR1,jellyfish,5.30549987161066e-5
213,pPREY1SBR1,jellyfish,1.76850007846951e-4
214,pPREY2SBR1,jellyfish,1.76850007846951e-4
217,pPREY1MAN1,jellyfish,0
218,pPREY2MAN1,jellyfish,0
221,pPREY1MYS1,jellyfish,0.0500000007450581
222,pPREY2MYS1,jellyfish,0.0500000007450581
225,pPREY1DOL1,jellyfish,0
226,pPREY2DOL1,jellyfish,0
229,pPREY1DDO1,jellyfish,0
230,pPREY2DDO1,jellyfish,0
233,pPREY1LOG1,jellyfish,0.277577996253967
234,pPREY2LOG1,jellyfish,0.277577996253967
237,pPREY1KMP1,jellyfish,0
238,pPREY2KMP1,jellyfish,0
241,pPREY1TUR1,jellyfish,0.0599999986588955
242,pPREY2TUR1,jellyfish,0.0599999986588955
1,pPREY1GAG1,squid,6.5550411818549e-5
2,pPREY2GAG1,squid,6.5550411818549e-5
5,pPREY1RGR1,squid,1.38731033075601e-4
6,pPREY2RGR1,squid,1.38731033075601e-4
9,pPREY1SCM1,squid,1.14030000986531e-4
10,pPREY2SCM1,squid,1.14030000986531e-4
13,pPREY1SSR1,squid,1.04999999166466e-5
14,pPREY2SSR1,squid,1.04999999166466e-5
17,pPREY1DSR1,squid,1.07519999801298e-5
18,pPREY2DSR1,squid,1.07519999801298e-5
21,pPREY1RSN1,squid,3.86697502108291e-4
22,pPREY2RSN1,squid,3.86697502108291e-4
25,pPREY1VSN1,squid,2.01600005311775e-6
26,pPREY2VSN1,squid,2.01600005311775e-6
29,pPREY1LUT1,squid,0.00999999977648258
30,pPREY2LUT1,squid,0.00999999977648258
33,pPREY1BIO1,squid,0
34,pPREY2BIO1,squid,0
37,pPREY1LRF1,squid,0.00863999966531992
38,pPREY2LRF1,squid,0.00863999966531992
41,pPREY1SRF1,squid,1.78999998752261e-5
42,pPREY2SRF1,squid,1.78999998752261e-5
45,pPREY1BDR1,squid,0
46,pPREY2BDR1,squid,0
49,pPREY1RDR1,squid,7.99199995071831e-7
50,pPREY2RDR1,squid,7.99199995071831e-7
53,pPREY1SEA1,squid,5.75280012071744e-7
54,pPREY2SEA1,squid,5.75280012071744e-7
57,pPREY1SCI1,squid,0
58,pPREY2SCI1,squid,0
61,pPREY1LDY1,squid,0
62,pPREY2LDY1,squid,0
65,pPREY1MUL1,squid,0
66,pPREY2MUL1,squid,0
69,pPREY1POM1,squid,0
70,pPREY2POM1,squid,0
73,pPREY1SHP1,squid,0
74,pPREY2SHP1,squid,0
77,pPREY1SNK1,squid,0
78,pPREY2SNK1,squid,0
81,pPREY1FLT1,squid,2.06500008061994e-5
82,pPREY2FLT1,squid,2.06500008061994e-5
85,pPREY1ODF1,squid,0.00999999977648258
86,pPREY2ODF1,squid,0.00999999977648258
89,pPREY1SDF1,squid,2.1799999583294e-9
90,pPREY2SDF1,squid,2.1799999583294e-9
93,pPREY1YTN1,squid,0.00199999986216426
94,pPREY2YTN1,squid,0.00199999986216426
97,pPREY1BTN1,squid,0.00349999987520278
98,pPREY2BTN1,squid,0.00349999987520278
101,pPREY1LTN1,squid,0.0139999995008111
102,pPREY2LTN1,squid,0.0139999995008111
105,pPREY1OTN1,squid,0.00230066198855639
106,pPREY2OTN1,squid,0.00230066198855639
109,pPREY1SWD1,squid,0.0660837814211845
110,pPREY2SWD1,squid,0.0660837814211845
113,pPREY1WMR1,squid,0.0723071992397308
114,pPREY2WMR1,squid,0.0723071992397308
117,pPREY1BMR1,squid,0.072885662317276
118,pPREY2BMR1,squid,0.072885662317276
121,pPREY1BIL1,squid,0.107674442231655
122,pPREY2BIL1,squid,0.107674442231655
125,pPREY1AMB1,squid,0.0404867604374886
126,pPREY2AMB1,squid,0.0404867604374886
129,pPREY1JCK1,squid,0.00100837496574968
130,pPREY2JCK1,squid,0.00100837496574968
133,pPREY1KMK1,squid,0.100000001490116
134,pPREY2KMK1,squid,0.100000001490116
137,pPREY1SMK1,squid,0.100000001490116
138,pPREY2SMK1,squid,0.100000001490116
141,pPREY1SAR1,squid,0
142,pPREY2SAR1,squid,0
145,pPREY1LPL1,squid,0.00699999975040555
146,pPREY2LPL1,squid,0.00699999975040555
149,pPREY1DWF1,squid,0.0144702000543475
150,pPREY2DWF1,squid,0.0144702000543475
153,pPREY1MEN1,squid,0
154,pPREY2MEN1,squid,0
157,pPREY1PIN1,squid,0
158,pPREY2PIN1,squid,0
161,pPREY1MPL1,squid,0
162,pPREY2MPL1,squid,0
165,pPREY1SPL1,squid,0.00441000005230308
166,pPREY2SPL1,squid,0.00441000005230308
169,pPREY1TIP1,squid,9.99999931082129e-4
170,pPREY2TIP1,squid,9.99999931082129e-4
173,pPREY1BEN1,squid,0.0273000001907349
174,pPREY2BEN1,squid,0.0273000001907349
177,pPREY1LGS1,squid,0.00204284070059657
178,pPREY2LGS1,squid,0.00204284070059657
181,pPREY1FIL1,squid,0.00209999992512167
182,pPREY2FIL1,squid,0.00209999992512167
185,pPREY1SMS1,squid,0.00862609967589378
186,pPREY2SMS1,squid,0.00862609967589378
189,pPREY1RAY1,squid,0.00193999998737127
190,pPREY2RAY1,squid,0.00193999998737127
193,pPREY1BSH1,squid,2.02500154955487e-6
194,pPREY2BSH1,squid,2.02500154955487e-6
197,pPREY1WSH1,squid,7.5000059496233e-8
198,pPREY2WSH1,squid,7.5000059496233e-8
201,pPREY1PSH1,squid,3.26399785990361e-5
202,pPREY2PSH1,squid,3.26399785990361e-5
205,pPREY1OSH1,squid,0.00320000038482249
206,pPREY2OSH1,squid,0.00320000038482249
209,pPREY1DBR1,squid,5.30549987161066e-5
210,pPREY2DBR1,squid,5.30549987161066e-5
213,pPREY1SBR1,squid,1.76850007846951e-4
214,pPREY2SBR1,squid,1.76850007846951e-4
217,pPREY1MAN1,squid,0
218,pPREY2MAN1,squid,0
221,pPREY1MYS1,squid,0.0500000007450581
222,pPREY2MYS1,squid,0.0500000007450581
225,pPREY1DOL1,squid,5.79082523472607e-4
226,pPREY2DOL1,squid,5.79082523472607e-4
229,pPREY1DDO1,squid,0.00296110007911921
230,pPREY2DDO1,squid,0.00296110007911921
233,pPREY1LOG1,squid,0
234,pPREY2LOG1,squid,0
237,pPREY1KMP1,squid,0
238,pPREY2KMP1,squid,0
241,pPREY1TUR1,squid,0
242,pPREY2TUR1,squid,0
1,pPREY1GAG1,large zooplankton,0.00144930405076593
2,pPREY2GAG1,large zooplankton,0.00144930405076593
5,pPREY1RGR1,large zooplankton,0.00306731020100415
6,pPREY2RGR1,large zooplankton,0.00306731020100415
9,pPREY1SCM1,large zooplankton,1.14030000986531e-4
10,pPREY2SCM1,large zooplankton,1.14030000986531e-4
13,pPREY1SSR1,large zooplankton,1.88999983947724e-4
14,pPREY2SSR1,large zooplankton,1.88999983947724e-4
17,pPREY1DSR1,large zooplankton,1.07520005258266e-4
18,pPREY2DSR1,large zooplankton,1.07520005258266e-4
21,pPREY1RSN1,large zooplankton,3.86697502108291e-4
22,pPREY2RSN1,large zooplankton,3.86697502108291e-4
25,pPREY1VSN1,large zooplankton,2.01600014406722e-5
26,pPREY2VSN1,large zooplankton,2.01600014406722e-5
29,pPREY1LUT1,large zooplankton,0.00414299499243498
30,pPREY2LUT1,large zooplankton,0.00414299499243498
33,pPREY1BIO1,large zooplankton,0
34,pPREY2BIO1,large zooplankton,0
37,pPREY1LRF1,large zooplankton,0.00863999966531992
38,pPREY2LRF1,large zooplankton,0.00863999966531992
41,pPREY1SRF1,large zooplankton,2.66999995801598e-4
42,pPREY2SRF1,large zooplankton,2.66999995801598e-4
45,pPREY1BDR1,large zooplankton,0
46,pPREY2BDR1,large zooplankton,0
49,pPREY1RDR1,large zooplankton,7.99199995071831e-7
50,pPREY2RDR1,large zooplankton,7.99199995071831e-7
53,pPREY1SEA1,large zooplankton,4.51440030246886e-7
54,pPREY2SEA1,large zooplankton,4.51440030246886e-7
57,pPREY1SCI1,large zooplankton,6.14703603787348e-5
58,pPREY2SCI1,large zooplankton,6.14703603787348e-5
61,pPREY1LDY1,large zooplankton,0
62,pPREY2LDY1,large zooplankton,0
65,pPREY1MUL1,large zooplankton,0.0152019802480936
66,pPREY2MUL1,large zooplankton,0.0152019802480936
69,pPREY1POM1,large zooplankton,0.0093979500234127
70,pPREY2POM1,large zooplankton,0.0093979500234127
73,pPREY1SHP1,large zooplankton,0
74,pPREY2SHP1,large zooplankton,0
77,pPREY1SNK1,large zooplankton,0.011052000336349
78,pPREY2SNK1,large zooplankton,0.011052000336349
81,pPREY1FLT1,large zooplankton,0.00104753242339939
82,pPREY2FLT1,large zooplankton,0.00104753242339939
85,pPREY1ODF1,large zooplankton,0.00444630021229386
86,pPREY2ODF1,large zooplankton,0.00444630021229386
89,pPREY1SDF1,large zooplankton,2.99999989294975e-8
90,pPREY2SDF1,large zooplankton,2.99999989294975e-8
93,pPREY1YTN1,large zooplankton,0.0159999988973141
94,pPREY2YTN1,large zooplankton,0.0159999988973141
97,pPREY1BTN1,large zooplankton,0.010499999858439
98,pPREY2BTN1,large zooplankton,0.010499999858439
101,pPREY1LTN1,large zooplankton,0.0139999995008111
102,pPREY2LTN1,large zooplankton,0.0139999995008111
105,pPREY1OTN1,large zooplankton,0.00499999988824129
106,pPREY2OTN1,large zooplankton,0.00499999988824129
109,pPREY1SWD1,large zooplankton,0
110,pPREY2SWD1,large zooplankton,0
113,pPREY1WMR1,large zooplankton,0
114,pPREY2WMR1,large zooplankton,0
117,pPREY1BMR1,large zooplankton,0
118,pPREY2BMR1,large zooplankton,0
121,pPREY1BIL1,large zooplankton,0
122,pPREY2BIL1,large zooplankton,0
125,pPREY1AMB1,large zooplankton,0.180000007152557
126,pPREY2AMB1,large zooplankton,0.180000007152557
129,pPREY1JCK1,large zooplankton,0.0700874999165535
130,pPREY2JCK1,large zooplankton,0.0700874999165535
133,pPREY1KMK1,large zooplankton,0.100000001490116
134,pPREY2KMK1,large zooplankton,0.100000001490116
137,pPREY1SMK1,large zooplankton,0.22749999165535
138,pPREY2SMK1,large zooplankton,0.22749999165535
141,pPREY1SAR1,large zooplankton,0.400000005960464
142,pPREY2SAR1,large zooplankton,0.400000005960464
145,pPREY1LPL1,large zooplankton,0.048664003610611
146,pPREY2LPL1,large zooplankton,0.048664003610611
149,pPREY1DWF1,large zooplankton,0.00899999961256981
150,pPREY2DWF1,large zooplankton,0.00899999961256981
153,pPREY1MEN1,large zooplankton,9.80000011622906e-4
154,pPREY2MEN1,large zooplankton,9.80000011622906e-4
157,pPREY1PIN1,large zooplankton,0.0371550023555756
158,pPREY2PIN1,large zooplankton,0.0371550023555756
161,pPREY1MPL1,large zooplankton,0.00277903093956411
162,pPREY2MPL1,large zooplankton,0.00277903093956411
165,pPREY1SPL1,large zooplankton,5.8799993712455e-4
166,pPREY2SPL1,large zooplankton,5.8799993712455e-4
169,pPREY1TIP1,large zooplankton,0
170,pPREY2TIP1,large zooplankton,0
173,pPREY1BEN1,large zooplankton,0.0299700014293194
174,pPREY2BEN1,large zooplankton,0.0299700014293194
177,pPREY1LGS1,large zooplankton,6.93749971105717e-5
178,pPREY2LGS1,large zooplankton,6.93749971105717e-5
181,pPREY1FIL1,large zooplankton,0.300000011920929
182,pPREY2FIL1,large zooplankton,0.300000011920929
185,pPREY1SMS1,large zooplankton,0
186,pPREY2SMS1,large zooplankton,0
189,pPREY1RAY1,large zooplankton,0.094200000166893
190,pPREY2RAY1,large zooplankton,0.094200000166893
193,pPREY1BSH1,large zooplankton,2.02500154955487e-6
194,pPREY2BSH1,large zooplankton,2.02500154955487e-6
197,pPREY1WSH1,large zooplankton,7.5000059496233e-8
198,pPREY2WSH1,large zooplankton,7.5000059496233e-8
201,pPREY1PSH1,large zooplankton,3.26399785990361e-5
202,pPREY2PSH1,large zooplankton,3.26399785990361e-5
205,pPREY1OSH1,large zooplankton,0.00320000038482249
206,pPREY2OSH1,large zooplankton,0.00320000038482249
209,pPREY1DBR1,large zooplankton,5.30549987161066e-5
210,pPREY2DBR1,large zooplankton,5.30549987161066e-5
213,pPREY1SBR1,large zooplankton,1.76850007846951e-4
214,pPREY2SBR1,large zooplankton,1.76850007846951e-4
217,pPREY1MAN1,large zooplankton,0.00100000004749745
218,pPREY2MAN1,large zooplankton,0.00100000004749745
221,pPREY1MYS1,large zooplankton,0.150000005960464
222,pPREY2MYS1,large zooplankton,0.150000005960464
225,pPREY1DOL1,large zooplankton,0
226,pPREY2DOL1,large zooplankton,0
229,pPREY1DDO1,large zooplankton,0
230,pPREY2DDO1,large zooplankton,0
233,pPREY1LOG1,large zooplankton,0
234,pPREY2LOG1,large zooplankton,0
237,pPREY1KMP1,large zooplankton,0
238,pPREY2KMP1,large zooplankton,0
241,pPREY1TUR1,large zooplankton,0
242,pPREY2TUR1,large zooplankton,0
1,pPREY1GAG1,small zooplankton,0
2,pPREY2GAG1,small zooplankton,0
5,pPREY1RGR1,small zooplankton,0
6,pPREY2RGR1,small zooplankton,0
9,pPREY1SCM1,small zooplankton,1.14030000986531e-4
10,pPREY2SCM1,small zooplankton,1.14030000986531e-4
13,pPREY1SSR1,small zooplankton,1.05000006442424e-4
14,pPREY2SSR1,small zooplankton,1.05000006442424e-4
17,pPREY1DSR1,small zooplankton,1.07520005258266e-4
18,pPREY2DSR1,small zooplankton,1.07520005258266e-4
21,pPREY1RSN1,small zooplankton,0.00386697519570589
22,pPREY2RSN1,small zooplankton,0.00386697519570589
25,pPREY1VSN1,small zooplankton,2.01600014406722e-5
26,pPREY2VSN1,small zooplankton,2.01600014406722e-5
29,pPREY1LUT1,small zooplankton,0.00414299499243498
30,pPREY2LUT1,small zooplankton,0.00414299499243498
33,pPREY1BIO1,small zooplankton,0
34,pPREY2BIO1,small zooplankton,0
37,pPREY1LRF1,small zooplankton,0.00863999966531992
38,pPREY2LRF1,small zooplankton,0.00863999966531992
41,pPREY1SRF1,small zooplankton,0.00671879993751645
42,pPREY2SRF1,small zooplankton,0.00671879993751645
45,pPREY1BDR1,small zooplankton,0
46,pPREY2BDR1,small zooplankton,0
49,pPREY1RDR1,small zooplankton,2.30183991334343e-6
50,pPREY2RDR1,small zooplankton,2.30183991334343e-6
53,pPREY1SEA1,small zooplankton,1.36943999677897e-4
54,pPREY2SEA1,small zooplankton,1.36943999677897e-4
57,pPREY1SCI1,small zooplankton,0.00142453075386584
58,pPREY2SCI1,small zooplankton,0.00142453075386584
61,pPREY1LDY1,small zooplankton,0.0064260009676218
62,pPREY2LDY1,small zooplankton,0.0064260009676218
65,pPREY1MUL1,small zooplankton,0.00152019772212952
66,pPREY2MUL1,small zooplankton,0.00152019772212952
69,pPREY1POM1,small zooplankton,0.0093979500234127
70,pPREY2POM1,small zooplankton,0.0093979500234127
73,pPREY1SHP1,small zooplankton,0.00518249999731779
74,pPREY2SHP1,small zooplankton,0.00518249999731779
77,pPREY1SNK1,small zooplankton,9.62999984039925e-5
78,pPREY2SNK1,small zooplankton,9.62999984039925e-5
81,pPREY1FLT1,small zooplankton,7.94657447841018e-4
82,pPREY2FLT1,small zooplankton,7.94657447841018e-4
85,pPREY1ODF1,small zooplankton,0.00153949996456504
86,pPREY2ODF1,small zooplankton,0.00153949996456504
89,pPREY1SDF1,small zooplankton,3.00000010611257e-7
90,pPREY2SDF1,small zooplankton,3.00000010611257e-7
93,pPREY1YTN1,small zooplankton,0.00199999986216426
94,pPREY2YTN1,small zooplankton,0.00199999986216426
97,pPREY1BTN1,small zooplankton,0.00349999987520278
98,pPREY2BTN1,small zooplankton,0.00349999987520278
101,pPREY1LTN1,small zooplankton,0.00279999990016222
102,pPREY2LTN1,small zooplankton,0.00279999990016222
105,pPREY1OTN1,small zooplankton,5.00000023748726e-4
106,pPREY2OTN1,small zooplankton,5.00000023748726e-4
109,pPREY1SWD1,small zooplankton,0
110,pPREY2SWD1,small zooplankton,0
113,pPREY1WMR1,small zooplankton,0
114,pPREY2WMR1,small zooplankton,0
117,pPREY1BMR1,small zooplankton,0
118,pPREY2BMR1,small zooplankton,0
121,pPREY1BIL1,small zooplankton,0
122,pPREY2BIL1,small zooplankton,0
125,pPREY1AMB1,small zooplankton,0.00539779989048839
126,pPREY2AMB1,small zooplankton,0.00539779989048839
129,pPREY1JCK1,small zooplankton,1.32861998736189e-6
130,pPREY2JCK1,small zooplankton,1.32861998736189e-6
133,pPREY1KMK1,small zooplankton,0.100000001490116
134,pPREY2KMK1,small zooplankton,0.100000001490116
137,pPREY1SMK1,small zooplankton,0.100000001490116
138,pPREY2SMK1,small zooplankton,0.100000001490116
141,pPREY1SAR1,small zooplankton,0.400000005960464
142,pPREY2SAR1,small zooplankton,0.400000005960464
145,pPREY1LPL1,small zooplankton,1.41680002343492e-5
146,pPREY2LPL1,small zooplankton,1.41680002343492e-5
149,pPREY1DWF1,small zooplankton,0.0013275999808684
150,pPREY2DWF1,small zooplankton,0.0013275999808684
153,pPREY1MEN1,small zooplankton,6.00000021222513e-5
154,pPREY2MEN1,small zooplankton,6.00000021222513e-5
157,pPREY1PIN1,small zooplankton,3.53899988112971e-4
158,pPREY2PIN1,small zooplankton,3.53899988112971e-4
161,pPREY1MPL1,small zooplankton,0.00115539191756397
162,pPREY2MPL1,small zooplankton,0.00115539191756397
165,pPREY1SPL1,small zooplankton,4.90000020363368e-5
166,pPREY2SPL1,small zooplankton,4.90000020363368e-5
169,pPREY1TIP1,small zooplankton,0
170,pPREY2TIP1,small zooplankton,0
173,pPREY1BEN1,small zooplankton,0
174,pPREY2BEN1,small zooplankton,0
177,pPREY1LGS1,small zooplankton,0
178,pPREY2LGS1,small zooplankton,0
181,pPREY1FIL1,small zooplankton,0.100000001490116
182,pPREY2FIL1,small zooplankton,0.100000001490116
185,pPREY1SMS1,small zooplankton,0
186,pPREY2SMS1,small zooplankton,0
189,pPREY1RAY1,small zooplankton,0
190,pPREY2RAY1,small zooplankton,0
193,pPREY1BSH1,small zooplankton,2.02500154955487e-6
194,pPREY2BSH1,small zooplankton,2.02500154955487e-6
197,pPREY1WSH1,small zooplankton,7.5000059496233e-8
198,pPREY2WSH1,small zooplankton,7.5000059496233e-8
201,pPREY1PSH1,small zooplankton,3.26399785990361e-5
202,pPREY2PSH1,small zooplankton,3.26399785990361e-5
205,pPREY1OSH1,small zooplankton,0.00320000038482249
206,pPREY2OSH1,small zooplankton,0.00320000038482249
209,pPREY1DBR1,small zooplankton,6.30000016599297e-8
210,pPREY2DBR1,small zooplankton,6.30000016599297e-8
213,pPREY1SBR1,small zooplankton,1.00800001234802e-7
214,pPREY2SBR1,small zooplankton,1.00800001234802e-7
217,pPREY1MAN1,small zooplankton,0.00100000004749745
218,pPREY2MAN1,small zooplankton,0.00100000004749745
221,pPREY1MYS1,small zooplankton,0.0500000007450581
222,pPREY2MYS1,small zooplankton,0.0500000007450581
225,pPREY1DOL1,small zooplankton,0
226,pPREY2DOL1,small zooplankton,0
229,pPREY1DDO1,small zooplankton,0
230,pPREY2DDO1,small zooplankton,0
233,pPREY1LOG1,small zooplankton,0
234,pPREY2LOG1,small zooplankton,0
237,pPREY1KMP1,small zooplankton,0
238,pPREY2KMP1,small zooplankton,0
241,pPREY1TUR1,small zooplankton,0
242,pPREY2TUR1,small zooplankton,0
1,pPREY1GAG1,bacteria,0
2,pPREY2GAG1,bacteria,0
5,pPREY1RGR1,bacteria,0
6,pPREY2RGR1,bacteria,0
9,pPREY1SCM1,bacteria,0
10,pPREY2SCM1,bacteria,0
13,pPREY1SSR1,bacteria,0
14,pPREY2SSR1,bacteria,0
17,pPREY1DSR1,bacteria,0
18,pPREY2DSR1,bacteria,0
21,pPREY1RSN1,bacteria,0
22,pPREY2RSN1,bacteria,0
25,pPREY1VSN1,bacteria,0
26,pPREY2VSN1,bacteria,0
29,pPREY1LUT1,bacteria,0
30,pPREY2LUT1,bacteria,0
33,pPREY1BIO1,bacteria,0
34,pPREY2BIO1,bacteria,0
37,pPREY1LRF1,bacteria,0
38,pPREY2LRF1,bacteria,0
41,pPREY1SRF1,bacteria,0
42,pPREY2SRF1,bacteria,0
45,pPREY1BDR1,bacteria,0
46,pPREY2BDR1,bacteria,0
49,pPREY1RDR1,bacteria,0
50,pPREY2RDR1,bacteria,0
53,pPREY1SEA1,bacteria,0
54,pPREY2SEA1,bacteria,0
57,pPREY1SCI1,bacteria,0
58,pPREY2SCI1,bacteria,0
61,pPREY1LDY1,bacteria,0
62,pPREY2LDY1,bacteria,0
65,pPREY1MUL1,bacteria,0
66,pPREY2MUL1,bacteria,0
69,pPREY1POM1,bacteria,0
70,pPREY2POM1,bacteria,0
73,pPREY1SHP1,bacteria,0
74,pPREY2SHP1,bacteria,0
77,pPREY1SNK1,bacteria,0
78,pPREY2SNK1,bacteria,0
81,pPREY1FLT1,bacteria,0
82,pPREY2FLT1,bacteria,0
85,pPREY1ODF1,bacteria,0
86,pPREY2ODF1,bacteria,0
89,pPREY1SDF1,bacteria,0
90,pPREY2SDF1,bacteria,0
93,pPREY1YTN1,bacteria,0
94,pPREY2YTN1,bacteria,0
97,pPREY1BTN1,bacteria,0
98,pPREY2BTN1,bacteria,0
101,pPREY1LTN1,bacteria,0
102,pPREY2LTN1,bacteria,0
105,pPREY1OTN1,bacteria,0
106,pPREY2OTN1,bacteria,0
109,pPREY1SWD1,bacteria,0
110,pPREY2SWD1,bacteria,0
113,pPREY1WMR1,bacteria,0
114,pPREY2WMR1,bacteria,0
117,pPREY1BMR1,bacteria,0
118,pPREY2BMR1,bacteria,0
121,pPREY1BIL1,bacteria,0
122,pPREY2BIL1,bacteria,0
125,pPREY1AMB1,bacteria,0
126,pPREY2AMB1,bacteria,0
129,pPREY1JCK1,bacteria,0
130,pPREY2JCK1,bacteria,0
133,pPREY1KMK1,bacteria,0
134,pPREY2KMK1,bacteria,0
137,pPREY1SMK1,bacteria,0
138,pPREY2SMK1,bacteria,0
141,pPREY1SAR1,bacteria,0
142,pPREY2SAR1,bacteria,0
145,pPREY1LPL1,bacteria,0
146,pPREY2LPL1,bacteria,0
149,pPREY1DWF1,bacteria,0
150,pPREY2DWF1,bacteria,0
153,pPREY1MEN1,bacteria,0
154,pPREY2MEN1,bacteria,0
157,pPREY1PIN1,bacteria,0
158,pPREY2PIN1,bacteria,0
161,pPREY1MPL1,bacteria,0
162,pPREY2MPL1,bacteria,0
165,pPREY1SPL1,bacteria,0.00441000005230308
166,pPREY2SPL1,bacteria,0.00441000005230308
169,pPREY1TIP1,bacteria,0
170,pPREY2TIP1,bacteria,0
173,pPREY1BEN1,bacteria,0
174,pPREY2BEN1,bacteria,0
177,pPREY1LGS1,bacteria,0
178,pPREY2LGS1,bacteria,0
181,pPREY1FIL1,bacteria,0
182,pPREY2FIL1,bacteria,0
185,pPREY1SMS1,bacteria,0
186,pPREY2SMS1,bacteria,0
189,pPREY1RAY1,bacteria,0
190,pPREY2RAY1,bacteria,0
193,pPREY1BSH1,bacteria,2.02500154955487e-6
194,pPREY2BSH1,bacteria,2.02500154955487e-6
197,pPREY1WSH1,bacteria,7.5000059496233e-8
198,pPREY2WSH1,bacteria,7.5000059496233e-8
201,pPREY1PSH1,bacteria,3.26399785990361e-5
202,pPREY2PSH1,bacteria,3.26399785990361e-5
205,pPREY1OSH1,bacteria,0.00320000038482249
206,pPREY2OSH1,bacteria,0.00320000038482249
209,pPREY1DBR1,bacteria,0
210,pPREY2DBR1,bacteria,0
213,pPREY1SBR1,bacteria,0
214,pPREY2SBR1,bacteria,0
217,pPREY1MAN1,bacteria,0
218,pPREY2MAN1,bacteria,0
